P100 PZ PEAK DISPLAY,P100 PZ LATENCY DISPLAY,P100 CZ PEAK DISPLAY ,P100 CZ LATENCY DISPLAY,P300 CZ MEAN AMPLITUDE DISPLAY,P300 PZ MEAN AMPLITUDE DISPLAY,STRESS F3 DISPLAY,STRESS F4 DISPLAY,FATIGUE DISPLAY,LATERALIZATION DISPLAY,IMMERSION DISPLAY,P100 PZ PEAK SOLUTIONS,P100 PZ LATENCY SOLUTIONS,P100 CZ PEAK SOLUTIONS,P100 CZ LATENCY SOLUTIONS,P300 CZ MEAN AMPLITUDE SOLUTIONS,P300 PZ MEAN AMPLITUDE SOLUTIONS,STRESS F3 SOLUTIONS,STRESS F4 SOLUTIONS,FATIGUE SOLUTIONS,LATERALIZATION SOLUTIONS,IMMERSION SOLUTIONS,Type
10628.77256,120,19793.25176,120,-7334.054747,-13712.94036,4.156777264,4.486627731,2.459091478,0.006979103265,5.710284604,3535.340797,78,3757.54077,80,22.66070386,-349.171249,1.391329721,1.404675142,0.9775403456,-0.05006966775,0.8135547257,Training
20897.57121,118,24115.85622,122,14393.34817,7275.603121,3.324763005,2.145681189,1.036832799,-0.2185773217,0.06452188689,19386.35217,84,25505.26831,86,13356.54233,16916.7234,14.04457584,9.085868563,1.745024829,-0.1605258847,0.7436294499,Training
-2418.954288,108,2842.69666,106,2261.378515,1967.846152,8.409228797,7.00609528,0.6642200195,-0.1386608513,2.200637373,9514.734422,96,13216.46589,86,60.55614006,-2074.263891,10.13994754,11.92156281,0.7459782118,0.07162146999,7.188495376,Training
1665.50893,84,-171.0013383,84,869.6149407,3558.032726,,1.07286161,1.537460729,-1,0.266104685,6420.614596,130,4519.314492,130,5488.320084,8848.86226,,2.342118016,0.6162998508,-1,0.4775302439,Training
-4043.551786,94,-792.0409836,96,442.7863193,-6117.491365,3.507657501,4.118008122,1.299015624,0.06768048047,2.949111219,14069.67659,116,10906.21847,116,6198.192428,10706.02966,9.741666857,9.729622901,0.1687114254,-0.01741054975,0.3037905135,Training
17418.00979,80,9625.0249,80,-2393.82373,-2915.56085,5.561176178,3.852308469,0.6092840515,-0.4150744221,2.584140882,1228.011186,110,7954.034307,108,-1595.921633,-5628.649817,3.39515116,5.394544284,0.9342629671,-0.04276927971,1.651560637,Training
7368.391708,110,4105.496838,110,1840.547528,3230.793112,7.480023686,8.849810713,0.4481732362,0.08953234978,2.73383115,2499.562142,88,4346.847055,88,3371.30687,2613.240029,2.62375674,3.219728508,0.4547391251,0.08521139603,0.6331144739,Training
2786.334832,96,2136.302445,96,4436.092519,5045.153491,4.744368376,2.245193138,1.169882446,-0.3025233791,2.07766605,5995.458514,102,6768.433745,102,-4361.499396,-4415.284094,2.282611637,1.854125817,0.7384075876,-0.06939966327,0.5606144209,Training
16565.76571,84,15204.40099,84,234.5294831,-2426.413294,13.93841987,13.21352305,0.520634547,-0.01844249833,4.523267037,4377.854543,100,6288.221047,98,-2666.148423,-4200.862076,19.76388778,22.46352289,0.2567102398,0.09911526514,0.7413265234,Training
4707.678616,116,10870.80244,116,1791.985105,3636.744529,1.358877745,1.599368478,2.241999119,0.07630152346,2.556307132,2489.558955,102,1097.764668,102,-4691.294666,-1568.9953,15.14088274,6.822356851,0.5833207447,-0.3653510168,4.157482884,Training
