P100 PZ PEAK DISPLAY,P100 PZ LATENCY DISPLAY,P100 CZ PEAK DISPLAY ,P100 CZ LATENCY DISPLAY,P300 CZ MEAN AMPLITUDE DISPLAY,P300 PZ MEAN AMPLITUDE DISPLAY,STRESS F3 DISPLAY,STRESS F4 DISPLAY,FATIGUE DISPLAY,LATERALIZATION DISPLAY,IMMERSION DISPLAY,P100 PZ PEAK SOLUTIONS,P100 PZ LATENCY SOLUTIONS,P100 CZ PEAK SOLUTIONS,P100 CZ LATENCY SOLUTIONS,P300 CZ MEAN AMPLITUDE SOLUTIONS,P300 PZ MEAN AMPLITUDE SOLUTIONS,STRESS F3 SOLUTIONS,STRESS F4 SOLUTIONS,FATIGUE SOLUTIONS,LATERALIZATION SOLUTIONS,IMMERSION SOLUTIONS,Type
16989.4693,120,15693.00812,122,6965.731262,8499.417396,4.03861439,6.372813608,0.6447730991,0.3475831786,3.228119398,10680.62538,94,6482.09491,94,2011.063948,-1140.682699,6.028214738,3.927790384,0.1954426541,-0.1709334365,0.5797167957,Testing
-3192.624881,110,-12989.4156,120,-21981.83089,-18528.60882,1.550534396,1.236729321,1.303328072,-0.1455439005,0.87961978,7276.541776,88,7313.269102,114,-8413.800233,-9775.799047,7.952091232,7.910722739,0.3590699658,0.03552746038,3.545819277,Testing
-3724.778173,82,-9264.519727,82,-26277.77779,-11799.44847,2.254896792,2.701319551,0.8458613997,0.03283107973,2.041796724,17822.64153,98,15565.66929,98,9578.97606,14218.7754,1.580148524,3.792568146,1.715970431,0.2884389308,5.716980351,Testing
,,25254.62116,124,11369.10882,7885.231866,6.524390085,1.938799794,2.975414058,-0.5307498739,0.4677177579,-997.8723519,118,8483.953791,118,-1794.568664,-4575.347656,1.242820381,3.119411049,1.104970603,0.3246975186,0.4423331495,Testing
76653.12323,118,,,62372.27238,1905.305968,1.684902687,1.789572903,4.767920077,-0.1559673822,3.724972089,37074.85104,76,29495.72417,78,13588.1683,-4792.935376,8.401701326,6.09845436,0.3564447505,-0.1545836474,2.177393688,Testing
14009.35997,106,7177.119536,104,-7425.471257,2038.135522,3.578244298,2.918956976,0.4167427281,-0.09648167976,0.527495319,9409.451709,76,6444.439312,74,-267.3394639,-5893.54451,3.425183247,4.298668246,0.7066863543,0.08165477989,1.540473726,Testing
8667.865065,100,17575.80687,100,6027.637926,4172.103394,1.297884449,0.7118134336,1.091572111,-0.6690720069,2.43406853,1787.635179,94,8262.793834,92,-6791.931091,-8084.743505,1.716915801,0.7039230154,1.110223191,-0.4826077071,0.8145445107,Testing
873.6407822,118,10275.54363,106,5998.351862,8098.343184,2.335119126,2.413379764,2.104582494,-0.03518259933,0.1569673678,6904.770343,88,2066.655705,90,-121.5323949,-902.5877932,0.9923369126,0.6057775481,1.760862493,-0.1609103676,1.572463328,Testing
4812.613107,86,-10118.3057,88,-20965.41629,-11616.39067,4.168484925,4.756307164,0.442740291,0.07130338372,1.083311928,-973.6799059,126,1030.21139,126,-3596.952076,-1650.258508,2.459972997,3.080824569,1.112375526,0.1304434865,2.174668165,Testing
22141.01221,120,19149.87579,120,-23453.84953,-18578.4716,4.493970612,4.853832344,0.5939666121,0.05040407952,1.242532988,50577.03027,120,51018.80488,120,1654.667057,-4428.367033,11.09547677,11.35430686,0.1908083107,0.02341706447,1.453481798,Testing
-44273.3088,92,733.4591862,98,-16724.81744,-83563.28852,1.611642514,1.11189336,1.819589479,-0.2329218165,1.197795006,6878.689343,104,9101.104648,108,-1289.650487,-19388.71551,1.183530516,1.02483693,0.6690444886,-0.2541969033,1.029212147,Testing
-6596.648536,90,-7246.065608,88,-1590.566339,-10416.62081,0.9261039933,1.002108939,1.877922792,-0.003765043907,1.073974366,7808.961316,90,3635.937057,88,-2098.073322,-249.8514713,1.239131258,1.259660595,1.125887467,0.009689385759,0.3082990564,Testing
12915.18458,86,18891.64302,86,8043.334219,6538.434328,4.794142942,3.067775673,0.1542716422,-0.3153689061,0.7983664194,13011.70704,104,16840.44063,104,10559.88133,4040.257185,2.300426321,3.413160188,0.7188959291,0.2212502144,0.7637636838,Testing
-3868.845698,82,-3555.465075,82,-11714.39955,-11498.58039,1.110896226,1.080606656,1.706871067,-0.01301180117,1.072895298,7805.356525,104,7111.66573,104,5832.473241,6435.930039,2.434558735,2.59101094,1.017985418,0.02887859885,1.832553108,Testing
172810.4767,98,167372.8076,98,-45431.00965,-47228.67413,0.7534557805,0.7624487028,1.665648753,0.002935421002,0.2208765606,267473.926,104,263652.3874,104,-54952.70951,-53444.12141,1.101671858,1.139787855,6.188244163,0.01552513502,5.862565382,Testing
15001.00213,96,18463.60513,98,14858.76297,11849.93235,5.481072318,8.362161809,0.4821532689,0.2563862101,0.5165119457,-1173.082141,104,8816.896425,104,-2990.847477,-4315.731386,2.602908681,3.233978721,0.5100212854,0.1583984626,1.475122728,Testing
15416.47807,86,8256.602621,86,7636.553425,3912.667789,1.645154719,5.343560103,1.648520625,0.4287951528,3.289750076,-17177.05258,114,-25362.97889,114,-18140.88284,-9636.240713,2.310463243,1.138458451,1.070613728,-0.4080933305,2.670921372,Testing
18427.32532,88,26539.39938,88,8459.716138,4035.164202,7.482598513,11.38240305,0.7218752015,0.1952416883,19.4505352,-647.2549964,80,3736.942258,82,-6430.423097,-4034.479734,6.057247349,4.06389407,1.445285728,-0.189611051,5.242219343,Testing
-5172.928044,96,3410.122631,98,-2400.497784,-10980.55867,52.13299214,50.16725753,2.284072127,-0.03100210929,3.022503508,11941.46564,76,5616.473303,78,174.8208099,7865.050862,1.859207165,1.33659913,2.030875791,-0.1512632785,1.265387875,Testing
-1425029.806,88,,,887430.0489,1710362.617,0.1383701856,0.1738041005,12.00615834,0.9822259389,1.003750922,,,,,1795057.678,1675350.717,0.3717964097,0.2444306073,27.69736232,0.9549926902,9.430675711,Testing
8365.124462,92,9256.343637,90,1106.476226,1684.283031,2.093179343,2.707202714,0.4671453723,0.2412418452,4.478761942,-1436.294054,98,-1257.719536,104,-2964.557775,-5420.040399,29.06620338,8.558340334,0.4481823599,-0.4008316321,0.4971679043,Testing
22865.96809,102,12986.39386,80,981.3227371,1977.988876,1.846127413,1.833997038,0.5107807643,-0.1159070774,0.8878347799,18382.79196,76,22898.31771,90,9784.25368,-5017.94513,3.739423466,2.869429088,0.2574650606,-0.2927462048,0.7787086986,Testing
2680.919957,82,3914.733869,84,-3717.916299,-4134.775006,2.106887421,1.895159714,2.277398607,0.102942582,3.003147684,14599.32152,94,17322.22438,96,9030.529092,4753.02502,11.65626286,6.621913889,0.8579277517,-0.02794690732,3.576565764,Testing
-11144.0831,110,-3213.86993,110,-8012.967172,3282.783221,0.9091878699,0.518669709,1.489213132,-0.3235393471,0.07001221085,4757.675176,124,1182.423905,88,-18264.37131,-10860.11556,2.155353357,2.836338611,0.5841368057,0.134014642,1.371750917,Testing
238964.0781,130,-5697.517474,90,111319.7074,62993.52935,1.058197495,1.205853339,1.922822345,0.1226249284,1.034742888,32064.20449,80,30585.60735,80,37445.29896,33008.16462,2.271572391,2.52057694,0.7920306362,0.1067364476,0.9505094518,Testing
3440.952497,110,-4519.534303,110,-14603.94116,1230.735031,2.997339271,3.783625493,0.4186475699,0.09620358494,0.532024527,11452.84243,130,7656.620971,104,952.7668789,2237.581446,3.289956367,3.180485656,0.6201511039,-0.04842767601,0.7346121947,Testing
10104.60573,124,13190.88183,124,20575.21673,11302.19515,0.600361485,0.3303182445,1.582184729,-0.5588557608,0.2996358741,12248.81908,128,15692.66456,128,8980.035286,5021.059234,1.738318129,6.1462944,0.98125642,0.412168996,0.2957212076,Testing
17231.3316,100,9779.031266,104,1744.018969,7344.846912,1.141738368,1.110045328,0.9655239227,0.03772173026,0.9960386996,9051.465198,92,11028.83827,124,13255.17565,19416.18468,15.2477951,16.28212343,0.3335012612,-0.1911160316,1.103079018,Testing
17201.12716,126,12020.65233,124,4501.73155,7793.012437,4.738440516,2.920479802,0.6543707379,-0.1699250554,1.001867709,3595.820526,124,18569.93182,124,31305.92503,-2391.069109,8.749448793,7.529333171,0.2692395725,-0.06963409442,1.058882518,Testing
49475.77829,120,37263.73847,120,-11773.53038,1352.551532,0.4632961311,0.4493823178,2.398958146,-0.004397761682,0.173871194,23066.29411,80,17906.58192,80,5256.028033,4295.964037,3.322962001,3.782798087,0.4628778256,0.06808068464,0.3655246776,Testing
4289.521784,80,8209.285168,86,1338.975138,-17229.47682,1.850327109,1.772566691,1.1730854,0.03352852705,0.0938780995,58625.68251,84,11587.70419,84,3460.124616,14683.2801,2.73968544,2.623532235,0.8143357328,-0.01000099148,2.892659183,Testing
-1210.845239,104,-5014.635125,106,-10040.599,-4760.986271,0.7110401268,0.6958754954,1.99424404,0.01892250794,0.3712337943,8995.345744,104,10634.78255,104,-107.0219747,2962.362507,5.72914327,4.627740243,0.5483922299,-0.08621873871,1.373862377,Testing
11155.27709,92,17934.71465,92,16686.08119,17002.62117,20.31668629,9.136208562,0.1306858528,-0.3233121612,0.1421077624,-22567.9729,112,,,-766.4208239,-8637.812703,70.29334195,24.28320475,0.2127576523,-0.5004580942,0.4623810496,Testing
-9347.53419,120,-8968.311613,104,-3591.68322,-1905.841835,3.771472748,3.998129311,1.785243071,0.04424184304,5.456255354,-12424.96872,114,-11458.01723,114,-4381.230755,-3882.785592,2.005817417,2.252334204,0.6815869445,0.02684156037,0.4682358463,Testing
-14559.25479,84,-11911.0763,84,-26116.00733,-23841.22276,2.386254245,2.415778218,1.599519176,0.003373619416,2.738418579,-223773.0998,86,-216419.0353,86,-9221.022598,-17632.17681,2.520244024,2.502073886,0.8574408687,-0.007358615042,1.108832471,Testing
24508.52892,92,20154.79776,92,3389.596094,4466.170233,14.16704569,5.386459915,0.1615755694,-0.426267642,0.1363207257,8928.643927,110,16708.02345,112,-358.4935535,-7930.302783,2.345747359,3.222102021,0.3248130435,0.1559413345,0.5891525622,Testing
5965.005319,98,8373.057918,98,-11595.83463,-11357.63405,2.668270907,1.647940619,0.9202372834,-0.3065523117,1.571532302,14120.09345,78,13643.12718,80,1348.92794,-4042.448127,1.12006821,0.8295358377,1.044208523,-0.2204256864,0.284840724,Testing
8847.070471,90,16475.00683,92,9542.22948,153.2690433,4.081061685,2.522249005,0.8904752603,-0.2504737115,1.114945443,930.0070844,76,73.47564148,76,182.5866237,-1073.232819,4.045579082,3.272815496,0.3064354378,-0.08369378152,0.3173394353,Testing
10853.99623,78,512.5509413,78,2112.103143,4603.69419,2.368498258,2.339040775,1.453720211,-0.04428370935,1.800537332,2494.926075,116,7763.417302,116,3172.569991,188.7254804,2.280585448,1.975707145,1.524974855,-0.06658666278,2.432611816,Testing
,,,,7539418.017,9502972.794,0.5117635529,0.3490553184,60.44892611,0.9283840239,36.69836162,1816555.863,82,1919888.668,86,1798269.378,1312758.581,1.904439865,1.94300847,3.188557437,0.9763270366,5.914039019,Testing
-490.5468547,86,-7078.47112,90,-9009.904602,-5795.415924,7.199221289,11.12618742,0.9619718415,0.5101618466,2.012805488,-1599.55419,108,-1673.137605,108,-4046.164231,-430.2317857,7.660639165,7.365140857,0.6607487411,0.1094311775,0.7783484557,Testing
4897.874768,104,4038.776569,108,-14924.52914,-15272.49893,2.181919771,4.061165158,0.8295185405,0.2436151818,5.710185519,9979.31105,112,15777.90242,120,-2393.250763,-9440.176761,2.468469006,4.486965349,0.3487110639,0.08515978443,0.5368187352,Testing
7922.511415,98,7734.845244,98,3007.235487,312.6271144,1.320491916,3.297205926,0.4447237907,0.6068876669,1.106653992,787.5223787,84,5572.099471,84,8512.112559,6131.510832,1.578414327,6.918278908,0.3674547478,0.5450701285,2.220462992,Testing
10588.44174,108,38224.11819,112,7054.861451,915.5453913,0.9108063886,0.7381052451,1.968628275,-0.07324740258,0.08127270871,2507.687754,76,,,7204.683407,4124.157678,3.438022466,3.466146555,0.4256572384,0.01688399334,0.7858829802,Testing
-11643.97121,118,-6251.482238,118,-17614.81622,-10859.9481,0.4153584057,0.5134562682,4.040455955,0.1249029897,0.9728593701,18006.83299,78,-202.0566089,80,-12778.20285,-1813.08074,10.55786802,5.622631316,1.238869162,-0.4191540654,4.354456973,Testing
-2501.368005,106,-6708.908615,104,-4964.056767,-3523.883852,2.346284366,2.712735512,0.4154385874,0.04664617195,0.6817194591,11797.09463,114,17251.84837,114,2297.00081,2980.134765,1.473618596,1.289750475,0.9567633707,-0.09354871798,0.2272677557,Testing
3256.728164,110,-697.5634031,110,-9758.416491,-7791.460443,1.487330432,0.8290938748,0.4524846154,-0.4406915803,0.1528438401,9799.825897,102,4667.871042,102,14176.61715,13037.36352,1.694877602,1.174519035,1.630908761,-0.5721306408,1.351300276,Testing
140.9290983,98,-14528.31411,102,-17451.69961,-19148.51176,2.678471696,2.743443023,0.8160191436,-0.177471761,0.4198494715,18600.85676,76,19881.76457,80,873.5375493,-151.5263986,3.943926668,3.659101082,0.77882197,-0.09596306411,0.6624756236,Testing
16350.44397,96,26529.88742,94,-3746.4164,-7259.693338,1.728669927,1.782298654,1.618672757,-0.008902218576,2.048710687,15520.14224,90,-17722.72055,130,9128.759718,7636.683977,2.846640125,2.938247179,0.7225600037,-0.008081372804,1.078678211,Testing
-54828.3177,88,-36892.71252,88,-3035.692822,-8116.460015,1.119312716,1.172765397,1.429797753,0.01932313544,0.7850815327,7223.382121,90,5312.397899,90,20488.41347,17488.96072,2.336010845,2.459175652,0.5736637617,0.02550366812,0.3381698756,Testing
57112.58182,120,7931.759202,78,-25010.68399,-7597.997406,1.824859779,1.819494495,0.4910074834,-0.1985340656,0.723295713,104371.9788,110,-4547.873238,100,4898.588595,99276.45262,0.5774485509,0.4596819025,0.9551350172,-0.07663900221,2.177654086,Testing
7024.950791,110,6830.284078,110,2327.273836,-492.7379614,5.018310329,5.106095077,0.4825994079,0.02878101526,1.79251914,9060.209491,98,6407.590264,96,6273.322416,4447.310218,4.072902063,4.118530452,0.4953808178,-0.03157413462,1.026019332,Testing
6141.265507,122,2927.898516,122,-5667.313218,-9440.271921,9.943915193,6.152963405,0.359600679,-0.2035091977,0.3611973344,9034.251475,116,14149.30642,116,7710.747314,4524.457727,3.404556855,4.180603228,1.077500155,0.08387535286,0.609353187,Testing
48295.06642,118,48682.51779,118,5991.699589,6026.738595,2.207806003,2.213972569,4.302104493,-0.01141747626,8.240447936,-13022.05941,104,-12569.05067,104,-11889.93048,-12453.34565,0.4049090106,0.3947468061,4.138304286,-0.006363413842,0.7883377393,Testing
18197.0991,80,17803.08718,80,3952.637593,2687.625855,11.90529029,11.3078061,0.3662012925,-0.00608181106,3.163608277,40500.2673,112,41922.97353,112,-1991.816265,-2538.317747,6.343684,6.057798457,0.9659679288,-0.01289808405,4.396103136,Testing
-25042.2202,114,-11207.44038,110,1080.403593,-10988.91678,1.679511142,2.155880098,1.230307373,0.07324127702,1.955563265,39791.57221,84,43456.76057,88,9158.127846,14212.78284,1.358753443,1.344992816,0.7555027273,0.01529900439,0.1517105001,Testing
3087.101683,102,-9548.241989,106,4623.660777,1293.187175,2.542850879,2.721518501,0.8966166471,-0.1182701144,1.179263411,5364.986356,122,-186.8405845,122,5695.500999,9230.357938,3.008951279,1.474147177,0.5099104551,-0.3025380218,1.325152276,Testing
14714.01796,120,15531.07367,120,-1911.116384,1132.691081,1.448835523,1.943988372,0.6480266478,-0.02114704368,0.6907830976,-11025.08243,126,-15870.68721,124,-13633.58834,-9478.703275,5.103726717,4.520411884,1.4469775,-0.03899615125,7.010247138,Testing
-10542.43384,104,-9615.017115,104,-3426.809555,-1370.060171,0.8105878681,0.7076548478,1.631875992,-0.0782979786,0.914756128,-1467.877567,110,5204.063243,110,-559.8300759,981.4434525,2.483130305,2.259110385,0.9935278506,-0.05248109716,0.5552868116,Testing
,,,,,,0.3392946468,0.3776891404,13.48777937,-0.05582608698,3.795621723,,,-90909.6981,110,,,0.374733391,0.3848661259,12.09888974,0.6482268287,3.562599198,Testing
13578.35712,120,15751.14454,116,-3840.46159,-8737.164752,1.599028124,1.100028455,0.9589495792,0.27421094,0.5159837783,-1575.858408,90,-10422.93669,88,-6161.574608,952.053188,1.554033264,1.319110192,1.751957109,0.1062569846,2.269016957,Testing
-4907.283712,120,-17767.47989,102,1242.093394,2430.470573,2.338243047,1.520106821,2.061636607,-0.4094461911,0.9322305481,2180.756847,96,1040.978403,106,-15144.06405,-1657.800416,1.623416917,2.300502559,0.3229628228,-0.0007649166559,1.901424988,Testing
7696.939209,92,7668.865644,92,16572.62527,12524.32531,2.642367302,6.370250543,0.7805655762,0.5246663255,4.925970149,7617.326067,98,7132.992346,96,1010.961822,-3763.490842,10.72889455,2.764189273,1.432670021,-0.2291935588,2.715822261,Testing
3899.315578,94,-8916.67893,94,-5978.136165,-347.4344644,4.247146914,2.521888263,0.7980367149,-0.1479411336,1.209149086,6313.754234,114,-35.53855632,110,-17217.46117,-4296.47561,8.585573675,13.34283321,0.1549233008,0.2527899916,0.8757997411,Testing
1770.366305,86,9177.247878,88,-967.2587376,-4733.069605,0.5137954181,0.4790917822,2.941855944,-0.07196241786,1.380720532,30895.7994,116,25209.37695,116,8428.777955,13918.01243,2.856044577,3.303909757,0.8313137581,0.0970328886,1.970898147,Testing
32258.27013,114,27744.15124,88,-6261.252339,-2941.371254,2.61461279,3.006775896,1.538375266,0.06057387661,3.772759728,-5125.287249,112,,,-8403.109095,-8711.095531,2.770338445,3.440286562,0.8163577679,0.1018112127,1.352536917,Testing
-6804.434242,98,605.9372919,98,-3413.38434,-11060.41321,1.290890007,1.027521666,1.035019557,-0.5832171419,3.646100853,10966.95153,94,6469.512359,112,9639.983299,4632.367894,8.483284694,5.176153754,0.8790311298,-0.5619630786,1.493834287,Testing
-5725.262727,122,-21871.00569,106,-43.61456971,13981.56509,0.7754716544,0.6412962335,1.353929785,-0.2380943909,0.7860967323,4874.881997,110,13734.42805,108,3970.421875,-2833.780784,4.59349709,5.805182952,0.4228015272,0.1652962719,0.9045315493,Testing
229.166865,100,9683.597243,100,2178.991693,-2056.786494,1.18557796,1.239777266,1.585528098,0.009945143683,0.928468014,-170.9111369,118,-754.7398074,88,2886.918588,1263.862722,6.992539123,7.735947775,0.6448531397,0.02043280805,3.676250047,Testing
45974.21967,112,40027.55913,112,586.9358386,6629.909044,4.541820261,4.364681221,0.3639919383,-0.008586814017,0.6928350022,24661.23022,92,28060.46984,90,-17035.14273,-19802.73534,1.281137129,1.252445518,0.7852645309,-0.003370074627,0.1231851315,Testing
-38419.97309,108,18684.59213,110,-3214.537427,-61334.75383,22.20758864,14.06221321,3.585921709,-0.2372146389,1.144511136,5390.470234,86,16683.61043,124,11108.95482,-51191.48777,4.028752359,3.438806791,0.66113775,-0.1196456402,0.4324781793,Testing
-53691.48368,84,-86163.66094,84,-174562.9203,-210432.4295,0.5731343472,0.6006486081,2.783786905,0.08875276355,0.6651422249,60656.96921,126,33356.07531,126,-68791.95905,-67864.20018,3.024186132,2.966223124,0.6810378757,-0.02930742542,1.038183434,Testing
-1967.130536,88,-8092.633366,122,-8833.356166,-12685.6981,27.91640792,14.9979766,0.5500511816,-0.2844001563,2.896609093,17082.80399,104,22459.08692,104,13777.57685,7638.791428,7.455270685,12.87856413,0.2304272247,0.2504731871,0.1088154533,Testing
-7446.251731,124,-6209.641488,124,-2754.758493,-3487.619038,4.020021915,5.389199428,0.7617196594,0.1002442124,2.520174133,9612.114806,104,8392.676165,104,21954.85003,21920.98911,3.728277092,4.023163941,0.5162628374,0.03673994827,1.12317724,Testing
55706.67212,82,61101.4376,82,16133.98905,10124.69679,2.870021069,2.983090199,0.4225441882,0.02224401585,0.1824562357,19247.91427,94,18380.98032,92,-4904.075779,-4037.082097,2.520281331,2.363820836,0.6740712818,0.002435333258,0.8002661232,Testing
9177.16717,76,12447.57879,78,-6574.558969,-3137.277065,4.251557153,6.18701034,0.3026835261,0.2807563117,0.603097865,8306.069597,114,3155.437469,116,984.7861158,6751.497811,1.576974132,1.364644536,0.8408012087,0.01346434515,2.423389931,Testing
14483.85142,74,14400.97595,74,-8244.97918,-4341.105454,2.536855774,1.238967123,1.005161532,-0.443261064,0.3434609306,-2821.322635,124,-5737.793934,124,-2379.997711,-103.6729869,0.9816069225,3.852226759,1.95437335,0.606953132,0.8276507531,Testing
55896.69226,126,46516.64946,78,31141.00048,50942.37823,8.325032507,1.55702944,2.679536394,-0.6651330056,3.441875828,18047.32204,118,9582.294049,118,-40363.73727,-32945.52452,0.4705526736,0.4708389825,5.409951856,-0.03093710608,1.550655229,Testing
9084.62828,112,3030.743436,116,8545.819703,804.117707,6.4457307,4.232344487,0.8436179044,-0.2192768158,0.7057877502,-1822.696686,104,-796.792014,104,-4282.741604,-3450.578475,1.454428546,1.257540665,1.714813901,-0.06343230316,0.2939552445,Testing
,,,,,,0.3520171005,0.3615508722,48.86304039,-0.1042313209,9.431990424,,,,,,,0.3541095096,0.3786937557,13.00664539,0.2939199267,3.708504311,Testing
7232.717608,84,1870.213304,86,-9732.269245,-10969.25769,1.620747397,1.647417316,0.2932024614,0.3749743071,0.2013890143,4471.471404,92,15597.42401,94,20006.53217,3098.197468,4.705361177,10.2432072,0.3860149924,0.556218716,1.24685464,Testing
3821.621364,112,,,-1584.175058,2063.833945,1.72581927,2.161284176,0.626505455,0.05820872914,0.8025683364,13431.76265,102,2560.624793,106,-6403.511635,-8248.948616,2.511746553,5.32915203,0.3151716814,0.1200878301,0.6548022718,Testing
-3430.737504,114,-4681.630866,114,-4005.678725,-2346.182112,2.931230393,5.360333326,0.4355917203,0.3144517579,1.656468987,7039.465386,112,7024.589898,112,-8450.306007,-12810.88586,5.510018255,2.608976926,2.079644929,-0.5987168088,5.231659175,Testing
10507.41774,118,17352.92635,96,-1714.568216,-1170.56804,0.1946043897,0.1025333328,10.14053035,-0.1617217369,0.05072488258,-6475.485921,84,-846.5118368,120,-3122.019974,8951.028912,1.788488627,2.324447577,1.358665023,0.08950585876,1.627122246,Testing
-9684.256539,80,-1967.365152,82,-7275.285029,-21647.22842,16.40663144,3.49285531,2.687603397,-0.7119136033,3.214621094,7983.278338,104,-4058.503875,104,-33424.89496,-12627.02748,0.2893255046,0.3102776481,10.11685433,0.122748462,1.913806424,Testing
6049.173714,80,8859.54974,82,-7391.607488,-8605.852628,0.6719681768,0.6832262144,2.107058433,-0.00478882462,0.420265978,-5034.304677,108,-11905.21173,106,-6773.152637,-1035.340727,5.620164485,5.338406872,0.4478925261,-0.00502226441,0.9023071415,Testing
2982.325261,100,3577.380621,98,1943.574437,-2190.064231,1.290555332,0.5477738597,0.3734774827,-0.5452470888,1.992126111,8945.254011,116,12609.96044,118,9855.176483,4164.646948,1.315948528,4.618765173,0.9749277502,0.1737133824,0.8909816635,Testing
-3768.527202,102,5129.308105,74,-2278.731816,-2168.559897,1.961543695,1.431613842,0.97104306,-0.1324417801,1.39020373,-2960.908088,94,-6573.742941,124,-10313.77691,-10419.137,2.186951596,16.50214674,0.7806394099,0.6845882614,1.346865413,Testing
-12494.97628,112,2441.791983,112,-2385.149594,-13556.33217,4.299955393,2.299330875,3.56725646,-0.2894564843,7.98679432,26536.96257,86,26182.66329,84,4414.329109,4191.035847,1.363531285,1.270597987,1.767931251,-0.06661051686,1.282390846,Testing
14824.96798,108,18532.04669,108,-5847.49054,-11228.05324,4.893617701,5.079034824,0.339841014,0.02655714508,0.5013828138,7821.767854,90,8236.556565,90,3180.66828,-6681.767961,1.265719598,1.242026696,1.537932345,0.0003895494167,1.109972812,Testing
-6417.117578,88,5037.407672,116,1095.837153,-47544.47553,1.662924299,1.773156717,3.923734331,0.09770727204,11.31053547,20512.59129,96,11632.46031,102,332.8064969,-27885.93524,1.312977413,1.287977679,1.130006523,0.0359484385,0.33830256,Testing
-7999.701676,90,2462.269619,90,18129.09878,1832.591046,3.967048737,3.836037962,1.071798946,-0.05578788781,3.495845138,-12927.85104,118,-18889.20476,118,-2544.365416,-3580.015407,3.350962436,5.912857106,0.4938010273,0.256787919,1.22801162,Testing
13932.13491,98,20830.56993,102,10968.53091,6078.514865,8.203641354,3.156698931,0.4977405787,-0.4277559243,1.131783816,7391.376947,126,16635.10266,74,-6152.111848,-5944.486562,11.81646655,7.862378409,0.4448022554,-0.1421939332,0.1594001557,Testing
15609.78218,94,14931.60914,94,334.2494713,606.7936729,5.231995059,5.450187228,0.2942620455,0.02026872816,0.5453795701,4986.606284,92,4539.420243,92,1361.610826,1973.707081,3.723690615,3.660577581,0.437922482,0.0005170886283,0.9903482498,Testing
20911.72835,116,18981.84784,116,-12405.80245,-10474.628,2.603884179,2.645245415,0.4488461586,0.01657526048,0.09271569323,30211.56589,96,29223.69916,96,-4181.653663,-3062.826678,7.251460461,7.0360291,0.1717336621,0.01002730046,0.2057646897,Testing
8222.850182,120,2014.863724,120,-2101.379543,-50.74617414,2.741254215,2.589896892,0.6447835675,0.0602718594,0.5679776536,20184.72474,98,31860.52605,100,-1538.973893,-633.5682409,2.250581009,2.93741443,0.5322541595,0.1404379083,0.4993072135,Testing
-3796.320063,82,-5353.094083,80,-782.1638159,1036.552557,1.985320979,1.930721162,0.8449307977,-0.5797095402,0.8825682093,16999.88882,100,14229.36764,74,13451.20547,15085.81421,3.229716513,4.515197804,1.478190524,-0.3032489885,5.908283918,Testing
12008.36834,122,15049.60568,120,1779.253076,-1134.158921,1.832798892,3.37967444,0.8689445003,0.2233798499,2.160841296,-1679.552266,114,-3934.521418,112,-1991.756302,-2019.11694,10.32507719,6.267776785,0.3558228967,-0.2149573707,1.242775276,Testing
3573.332314,84,17195.03735,82,7725.212827,6931.730924,1.888670995,2.034973819,1.332854063,0.0784057407,1.898039423,17406.39348,80,25229.33373,82,1701.581609,457.763157,20.7079052,18.54449239,0.2490159659,-0.02134474337,0.6340705494,Testing
,,,,,,0.3189811511,0.363641742,75.22698472,-0.3110611506,10.41463502,,,,,,,0.3604126284,0.3798077955,12.73906169,0.4258279836,3.661108368,Testing
14087.85532,86,15845.06563,86,-5521.298076,-3299.055632,6.96616407,3.784751683,0.4035230332,-0.07925670443,1.506010925,-10045.37607,120,-2425.349358,86,-8909.788536,-9302.251911,1.871537183,1.389389573,0.7201083909,0.2817008639,0.3419814325,Testing
3364.966656,126,1574.266837,130,5308.071676,-669.9969261,4.891317311,17.23975542,0.3014761257,0.4546869836,2.800288497,16623.88108,80,9876.881525,88,3248.627481,-4909.386496,1.292862578,1.361128321,2.22696747,-0.1702243361,0.3206378289,Testing
12396.87564,118,17185.87477,118,8253.544965,2165.680113,5.206509296,1.083410986,1.834801637,-0.3238596103,0.8364520009,141.7984937,100,2884.615419,100,1827.233617,-4307.880954,7.798221669,3.515994363,1.311455227,-0.316968775,3.907437929,Testing
14932.45712,92,22059.82776,88,-8734.027709,1897.83164,5.86691209,1.08486377,3.708989825,-0.6449189435,0.6690978401,1457.22695,80,-589.263398,78,-9592.918283,-3587.93306,2.47704376,1.192376022,1.436278737,-0.3110423643,0.7616548905,Testing
17294.20823,74,-1843.236966,110,14523.06301,28771.46077,3.314156376,0.6361555593,0.7729638747,-0.5687577353,1.681589181,14182.3644,114,10790.78643,120,6246.494009,5637.681349,2.16185611,1.089811332,0.8158626753,-0.2821335079,0.660018076,Testing
-490.2754496,122,11880.41006,124,9793.809459,7567.598756,2.199022162,2.260956118,1.334972237,0.004060544717,1.418161881,,,,,2972.759687,6813.776757,3.354407675,2.657425845,1.407914156,-0.04603952388,2.960547015,Testing
7087.505341,104,10456.18395,104,7570.085437,3997.408099,0.6738708415,0.7979309374,0.5374162946,-0.2041726562,0.4801716947,1924.227795,96,5730.628219,96,-575.2067053,-4763.600589,0.9388681905,0.7201427228,1.777005063,-0.4422099399,0.5252513968,Testing
